,action,adaptation,addiction,anticipation,anxiety,arousal,association,attention,autobiographical_memory,balance,belief,categorization,cognitive_control,communication,competition,concept,consciousness,consolidation,context,coordination,decision,decision_making,detection,discrimination,distraction,eating,efficiency,effort,emotion,emotion_regulation,empathy,encoding,episodic_memory,expectancy,expertise,extinction,face_recognition,facial_expression,familiarity,fear,fixation,focus,gaze,goal,hyperactivity,imagery,impulsivity,induction,inference,inhibition,insight,integration,intelligence,intention,interference,judgment,knowledge,language,language_comprehension,learning,listening,localization,loss,maintenance,manipulation,meaning,memory,memory_retrieval,mental_imagery,monitoring,mood,morphology,motor_control,movement,multisensory,naming,navigation,object_recognition,pain,perception,planning,priming,psychosis,reading,reasoning,recall,recognition,rehearsal,reinforcement_learning,response_inhibition,response_selection,retention,retrieval,reward_anticipation,rhythm,risk,rule,salience,search,selective_attention,semantic_memory,sentence_comprehension,skill,sleep,social_cognition,spatial_attention,speech_perception,speech_production,strategy,strength,stress,sustained_attention,task_difficulty,thought,timing,uncertainty,updating,utility,valence,verbal_fluency,visual_attention,visual_perception,word_recognition,working_memory
7Networks_RH_Vis_2,0.20151725587376873,0.2651752529981369,-0.3768747906238291,0.19633745985577652,-0.30804616357927117,-0.09538863869566701,-0.7308087740505571,0.6189562441652051,0.17859404464394632,-0.36828453497837055,-0.42598417924911025,0.6836211674564676,-0.37504156388505033,-0.04731557103025525,1.1550268866987001,-0.012035809689429718,0.7141652058980035,0.09654550909700131,0.045378659857174666,0.10268171780752329,0.31990510618863754,-0.17432520506614566,-0.07009526392079143,0.7674564367780069,0.020094020189785494,0.41253692335511294,-0.11572518967096661,-0.364358567015501,0.14171365066378677,0.0928590320210489,-0.16386752808649507,2.5007938711685216,0.8082064981971937,0.008017270363850037,0.9522762461191301,0.4208787380588332,1.543427936283334,1.1248514647990115,0.4771899720350857,0.5502609429894434,0.6408904544114437,-0.21800415210641433,1.0353652596821792,0.03160044258342024,-0.477066929496156,0.29526233557603765,-0.3127051676842108,-0.09558807023949777,-0.16913197136847924,-0.6907381203977279,0.31602538901372246,0.32958754182474437,-0.4122076930047343,-0.44733853974885507,0.6017210299126037,0.4867164264209391,-0.5713872518082759,-0.26877261843336475,-0.696616988141661,0.5572538660929616,-0.9007588167357262,-0.3583708446208286,-0.5011823744451388,0.008177987522785247,0.24242443692852567,0.024651810721507402,1.2845603089619133,-0.1339493581317043,0.26440259374527836,-0.21708212424521317,-0.36957695884077596,-0.7445986661824715,-0.4094014739625521,-0.6126665577957182,0.6852118183468368,0.9671000420182998,1.8156908093140698,0.9333462685644485,-0.9238013537265879,1.7920663559376067,0.33912249774102204,0.506789492142558,-0.2946065479743673,1.224787813501928,-0.15142333542732295,0.04070180282109531,2.1515464498513013,0.28887114958146226,0.6804783718888425,-0.46435840599163214,0.3700953840837727,0.6308621795998565,1.0045341710287854,0.24995422282436844,-0.23259102899705844,-1.3199542360310474,-0.23378631345742912,0.09716625933956671,0.29441867142954115,0.09774613130552429,0.3024032939992682,-0.5619551307243524,0.34072677633618537,0.07566708498370903,-0.03949075899578911,0.5176405102975037,-0.2738677786614008,0.2318129098057201,-0.03585530565929639,0.04112398569002802,-1.127246121249379,-0.3743572104091437,0.7938124392958276,0.049501032202457794,0.5558501171418125,-0.590783710401982,0.11787018342810195,-0.582356662951371,0.46812144501750846,-0.0093346036723254,0.9221188654230237,1.5974099962101735,0.23343442981295381,-0.08245534740080701
7Networks_RH_Vis_3,1.6761520991085548,0.7423281110180177,-0.6167635828930128,-0.5994827214279296,-0.5822693152326537,0.6142992185324447,-0.7560576878967034,0.5730027739372573,-0.1691487959288232,-0.17557100219350996,-0.09259636261066348,0.11836728488831522,-0.8109274878541106,0.8090353849062853,0.4689241596913838,-0.2574128296108706,0.4290134435873079,0.016408588185773707,-0.3238790608013372,0.12858750657038467,-0.5944108679005365,-0.7871044626837465,-0.13875987405392687,0.7349120844609444,0.16968307789220527,0.10725535630308844,-0.04656927307389463,-0.5966302084721993,0.6365138903045239,-0.3231935840311184,0.7355361752987527,1.4386279035854581,0.014089879545205264,-0.1334428801333077,1.1353848998744815,-0.09684891252891244,2.9452983592582855,1.1109663057602097,1.0413858557261293,0.46852112468709745,0.8537345314088245,0.3262189968487511,1.1028230599664646,0.09810126787882366,-0.598802000733157,0.6003241336169716,-0.8746525395087628,-0.21443795574777774,-0.2486556771457105,-0.9929509859473152,-0.7350256032154575,0.60511343639104,-0.747919989724343,0.05064763129328032,0.5694710102329797,0.024928284885292737,0.12321497295637109,0.1578364794214615,-0.5092401299395904,-0.39785029379075004,-0.6172038502929185,-0.060791451424576634,-0.83462053008619,0.07390263519217698,0.38879066125303446,0.16663924068289118,-0.008768955337098903,-0.048390334723843575,0.4976306063624613,-0.453781664444471,-0.7639568480167955,-0.5747501133679291,-0.2080042110415091,-0.420433809773849,1.0673142518734031,0.6065446030874637,0.5514172390229112,2.4718742930309903,-0.7421102377632204,3.278386870719181,-0.14513080684070442,0.2578618788030587,-0.836787921939817,1.0765938597316245,-0.02429588647473984,-0.18365211318822194,2.8485642514578595,-0.34385302507330334,0.02649880430782055,-0.6887903825496018,-0.04466310181102884,0.5667486944971184,0.3553993502903616,-0.3571457906481595,-0.17960761124542146,-1.778996251019619,-0.4114170421857255,-0.28429243765431145,0.08549522651385251,0.510275411507059,-0.016058240155903996,-0.4489983864422264,0.2685911452689507,-0.4976724999256283,0.6519826678971512,0.6031835975682966,-0.5579488176930971,-0.4329868874116983,-0.30885275953409846,-0.4252618759072705,-1.1463420147068104,-0.4521861913077767,0.7062542082707879,-0.03001165381620323,-0.46627730570082865,-0.36205126432972584,-0.3434899021215557,-0.7313049285089319,0.8939839332999854,-0.4972853672988615,0.9382992085584917,2.6773226459956962,0.46252497492829137,-0.3969367491669792
7Networks_RH_Vis_4,0.5917976116801257,0.08581927978227472,-0.5407620093607113,0.12163231256550674,-0.5996450422845576,0.26748822406266115,-0.47023359681682547,0.08064903728774822,0.5353533403207851,0.11860709470594369,-0.11906466063737885,0.18206526142288937,-0.501620573271653,0.3084750546067821,0.6810907783921648,-0.2474172398696558,-0.20414419169708728,-0.40532345018920846,0.3503969273088856,0.0761270658448221,0.9096653072828528,0.7146614980711464,-0.08969121013236324,0.21011092765553802,-0.18755797833589563,0.018241974089127942,0.03319240960061336,-0.13900387437147996,-0.15155732545193765,-0.18877758199516936,-0.06238870925301242,0.8742268623600904,0.15939922137806303,0.3741334185134414,0.48707614263570664,-0.10325595270025364,0.7082562282810282,0.17004565006880412,0.1987958894978973,0.10941778742249385,0.4773385175850077,0.10422330410799513,0.832237091336456,0.46769456602145776,-0.3862526850548953,0.41665315551412146,-0.04332496666656035,0.04829924928896761,-0.11552614710259926,-0.23594345633749222,-0.3446939873394813,0.5605920061118671,-0.504186871501185,-0.30916094898885654,0.10002160864743852,0.9326582984828782,0.22361953184475886,0.8373445043843976,-0.01943721802641572,0.29927332087539,-0.7303293240414843,0.09487267182734394,-0.08658803717522899,0.26226323929474976,0.07587151368856206,0.5997406828214739,0.11682812504112874,-0.20195837935837643,0.4094678705218923,-0.0745011421612445,-0.3468974220666478,-0.4925684882608227,0.20119946065641311,-0.5062029059529043,0.2281911654700958,0.6417958454843022,0.6347013949747956,0.37513839416792066,-1.0354420185735134,0.9259558518514,0.28397050090261605,-0.14702838041072488,-0.5300511495706914,2.265816185330024,0.1660272520272127,-0.34601638056014744,0.56468921582568,-0.14798733862610058,0.5460665239465602,-0.26309691684405523,-0.16781599947274747,0.41472242052475056,0.45096751746130515,0.22395964706467153,-0.18130093813794604,-0.846436416517363,0.5203565796923347,0.1414145033067034,0.74487343161415,0.059880448513815604,0.005322574155813928,0.07805451322737217,0.2325540365684345,-0.12142265927706733,-0.05910860746861318,0.2849860249925341,-0.20975849739484742,0.1152493671363729,0.17868701143907567,-0.9391587904126264,-0.7828801004205233,-0.2038106526820798,0.08660092968165013,-0.029086668170643676,-0.052182078272005814,0.06476311175619696,0.45197899120303114,-0.36916698835995315,0.1708789165150134,0.028081507544934287,0.30278347283734786,0.313235986310415,0.32961353154664574,-0.15463863220004534
7Networks_RH_Vis_5,0.05766586840145747,-0.5833966851410867,-0.620158868551943,-0.061258421332646584,-0.5139222109563588,0.35121328449383715,0.33881272304948273,0.9177877928371085,0.01446463630670659,-0.17298379636809633,-0.06169045086906754,0.3101090250049051,-0.3348930435357204,-0.45751841311891256,0.21054336074037455,-0.5418033395140925,0.32589085150085906,-0.481410602694484,0.08855103562990392,0.6192599816159954,0.4419840549875482,0.3345388742919427,-0.44277669021242966,-0.06296218539117601,-0.25972174308131735,-0.08076471017710084,-0.28508025188729136,0.471695483679814,0.027402901254276066,-0.46761623246270534,-0.014739078309581254,0.8984989557878975,0.6755598719789118,0.02204584949037964,0.574561457046667,0.42241855360829855,-0.5535464066745653,0.11316503637874718,0.09875901889219263,-0.14931655154982396,1.5513093551893546,0.3837908053909813,1.1167944332092503,-0.1594362898367024,-0.3506570527016268,1.3598670611899024,-0.7589730640747563,0.05228443624683471,-0.1233714893351607,-0.5269668370038092,-0.21186780650362985,0.14298730730582646,0.03542668821883686,-0.1185219380498804,0.18978925711865777,0.1895622079221025,-0.03264564091533103,0.425637762747619,-0.32822567535565134,0.0976317615816304,-0.8490774071502633,-0.4710344065661134,-0.6908717253325857,0.0992491509310106,0.3143823475577664,0.34771492515736313,1.0091278336481648,-0.22481383314128434,1.5013540052356278,0.043166905258319614,-0.13222372470622681,-0.8891529954966263,-0.3411748758027093,0.5794966013849645,0.14055774298009915,-0.1143533717612797,1.2640529893442403,0.44373945920940877,-0.5864832521832399,0.31627668511246826,-0.09851715523226845,-0.15735073160140717,-0.3562785687671298,0.8146829856789214,0.2634759615384991,0.5887353025977559,0.26630088871798036,0.0591547826923936,0.3423030391020671,-0.05466286271743753,0.05889947116551206,0.060802016053381806,0.8993934304319314,0.22654385981296454,-0.3726376952408304,-0.8694269609030031,0.32724067602678114,0.2495725948161902,0.8085051169994443,0.4301714658951311,0.610828223754508,0.07671401950107082,0.6026551958734347,-0.2541731176631093,0.011465793293500694,0.2953647365241389,-0.3187741232620791,-0.028460460034071867,0.10625537215909082,0.30477944696014253,-0.730705312426294,-0.3022017644431013,-0.03861566894643666,0.21229149964300414,0.5137370154611407,-0.06621015348545532,0.39537662447630834,-0.202753850238705,0.24066619737824765,-0.3637674463640676,1.1896114689230972,0.44034361646179543,0.14750214881870044,-0.23021591163538024
7Networks_RH_Vis_6,-0.206823380921506,-0.6201785990366314,-0.20824502945025797,0.08455766720223315,-0.1290005512011609,0.1709398652533067,0.18162017958354418,0.4187786533749572,0.9386698125477261,-0.2687969011001702,-0.19835258832842106,0.1242600474309569,-0.3897921563223405,-0.402895631879402,-0.15781368264250484,-0.43438103528730865,0.2780840067328619,0.24096233127600797,-0.027574384513866936,0.06808854387810637,-0.11649172575736204,-0.28823684431726027,-0.36364912832815727,-0.20098194736886804,0.20317603430388842,-0.029012065244773812,-0.07666506423549423,-0.2429706031276442,0.0794741269831625,0.4168011882996586,-0.15920192914103226,1.4488619248348364,1.8205451380993012,0.02601251706364702,0.04034523884029998,1.0207933432321767,-0.16654938326150615,-0.19218605820134851,0.656680869094015,0.16632008157130845,0.8651150772033929,-0.23768574013926608,0.46887733414235466,0.09378722823200043,-0.21515537952570837,0.544214305845112,-0.18634491201788664,-0.20996437521628267,0.44933295256916095,-0.09219951090767131,0.5807882331149783,-0.0262480380389216,-0.09461465201973017,-0.16438992933930696,-0.02389742845481414,-0.0006609373976440713,0.07417204760482005,-0.48724837960830714,-0.27551661858309523,0.7518175742859817,-0.5486575007460825,-0.38662993980142374,-0.2170473697648764,0.1493060364649076,0.15871649209256627,-0.005831420853231713,1.6055501152908993,0.21023878417581493,0.5456384520447731,-0.17146201643096617,0.20815795242383198,-0.28198875819247826,-0.09343269542156198,-0.48535642948432967,0.07197977954375726,-0.2740948149259506,3.1281752872838156,-0.1036541211313067,-0.1237030345279311,-0.08056621027822285,-0.2994083729176958,-0.08800140460216076,-0.13381788015355814,0.038868718381253636,-0.2295020954681138,1.586829385013025,0.5270732149666362,-0.3752382353625027,0.02662262804584327,0.12038552641471617,-0.19103948712547625,0.2414465510215,1.2160185432178796,0.2319081569470387,-0.17370566180298566,-0.20805633912700827,-0.24396099938338978,0.3335671144592936,0.2013186108147253,0.16690975509576372,0.7963098843825137,-0.4274866000269988,0.5906412496030282,-0.019336657383850032,0.059474183494073254,0.0011410101859855501,-0.08282886869650026,-0.41725076817287493,-0.021092553643305714,0.06418469042995704,-0.1473804585185671,-0.4486982024021039,0.1673942391665793,0.10496385978455704,-0.10423097797645423,-0.4711645167727234,0.6426221182133919,-0.005319759203624618,0.32943784362242284,-0.3130612210636363,0.30372716064312183,0.07590371913829738,-0.31551462484210685,-0.2310533653590063
7Networks_RH_Vis_7,0.9437231456028518,0.14482172631296225,-0.5798500592902246,-0.15627460878490146,-0.6929257751803289,0.06021188013010618,-0.9607265943465064,2.2100662969521383,0.16698032498974125,-0.5100799225381895,-0.023416551339060662,0.20271187026012827,-0.24178358968422017,-0.30711965226440446,0.14486592306199378,-0.37635779842402084,-0.006677771884092316,-0.27014445954870714,-0.23264333653575364,-0.2038065763839642,-0.21110158547528332,-0.3034436405121281,0.3849494476815945,0.5051646908516155,0.11828585750699148,-0.658868308020812,0.4848482756412596,-0.4205133422923475,-0.7119088386339378,-0.3205410894189466,0.28439088642154414,1.570048344610082,0.6779554555567714,-0.12477071573892445,0.5113531236095733,0.13544032357981603,0.5153180238503897,0.17963456700843897,0.521515359327161,-0.3342385031897045,1.3423026297803775,0.046758346098187895,1.4764449555273735,0.8974834261756597,-0.567432094096168,0.39596651208117795,-0.12829542880829745,-0.27564423230738805,-0.007219430748212931,-0.6382998279435976,-0.13800157301924,-0.2809689789697847,-0.40589535616776445,-0.5814536667190131,0.09418477995829971,0.418933310606378,0.4135958461138924,-0.3507963290649064,-0.48171278581703664,0.1479663979565425,-0.6105639985925594,1.1940793244066037,-0.6129774778297074,0.3016668411937668,0.4128761241793738,-0.18684726911277091,0.958086840608198,0.22107019762148922,0.5855605883620261,-0.14384954610157585,-0.9430909286587302,-0.48414957523494173,0.10200431517707564,-0.19949713477183192,0.5565149104016809,0.6555279995618044,1.7298555177145227,1.051441949244652,-0.7590548838795147,1.3836634114122386,0.3337602451602669,0.3891646433564044,-0.6861528821354643,0.9710450867392962,0.3003072184908323,-0.628433887458003,1.139056997754085,-0.013750817262817685,-0.35959174003106303,-0.5553676287656237,0.03807576249993023,0.5136302158695906,1.0134684674852725,-0.04275356320679137,-0.16279245992959654,-1.5267846833882632,0.31115604350516296,-0.1100314260388825,0.392854921835504,1.1389523344401102,-0.017135414877899928,0.30093710018115627,0.696658646841217,-0.6859254699379104,-0.24943716957796194,1.9545381354732563,-0.3465815897436406,-0.3799102373748512,0.17157983463338092,-0.9926097313470529,-1.2328636901765604,-0.34202553869636204,1.2523408291288611,-0.1481275454871652,-0.22439219617629014,-0.29218361966308026,0.4800405212338717,-0.0962635135339203,0.03495166097437337,-0.40027766538507503,1.0156419583203335,1.3270454130348484,0.3600173632689713,0.2513561401816042
7Networks_RH_Vis_8,0.736027730860098,-0.7035769814035953,-0.04134061122330126,0.1587031840090213,-0.05594350163368996,0.3381639854566124,-0.06988377488869614,0.9973150091683376,0.3416237950772577,0.47664035942696587,-0.10474166241074329,-0.04996891156276405,0.0695641375858465,-0.4508629335545032,0.256295460227484,-0.4288451953843565,0.1461956412115649,0.37575474075843585,0.2158603515592793,-0.049041864922584104,0.4027955565941435,0.4375586392855919,0.3483616229655031,-0.2560697941175868,-0.1469445617159878,-0.24250695334254768,-0.21957794550429113,0.13882402226126114,0.07860563373656006,-0.4994336691494455,0.38076563776669,0.807466585839454,0.39528565188190035,0.023622594787852915,0.31333483949852087,0.077714114142808,-0.28067207076387024,-0.09957912550804227,0.08344329012459425,-0.2291238373827804,0.9910311595523152,-0.2820030530732399,0.8050131178412089,0.06671852216448212,-0.23088637601456855,0.7378883376059925,0.04788896234664181,0.04074172366084694,-0.10802090851559532,-0.11291562701356868,0.07302286011555313,-0.0809855992510633,-0.14013246298657941,0.7471222592680478,0.1120127107786058,-0.31469605122406175,-0.057326736939184435,-0.25247685607806286,-0.04650367203535641,0.3959947351318064,-0.6184860380654753,0.3903958862789212,-0.052771438411258816,0.2776790747295853,0.07882000778644187,-0.11712271727275386,0.3975136108632113,0.05715149731060091,0.6156094462071726,0.1939744866064451,-0.6818855498058819,-0.4915544351871869,-0.08683267070292543,0.1662223139809109,1.3977156605608172,0.186491330750613,1.276111312221537,0.6491795204773704,-0.27617945723796944,0.2867318519246605,0.5990523193004483,-0.4250074164808967,-0.3689337692176368,0.8463454280638735,0.17338037594618208,-0.47545729329421216,0.22588552231550235,0.0736264502135034,0.011696314478001039,-0.13408575586330357,-0.18016764711674738,0.20392824725294678,0.08457761952911333,0.5834448139696208,-0.1076388501753508,-0.3419465450145628,0.32932389953679503,0.1195665769233634,0.31915285398278176,0.6816474203877826,-0.1607901811417926,0.05555892472333368,0.44352704012003535,-0.18488865059034487,0.0952687034612623,0.5378680387005185,-0.36097148025227094,-0.5463497575928139,0.01540842393266926,0.06499931328833616,-0.5233224564332548,-0.02975341232166556,-0.2045676499852543,0.2970210378177692,0.46741363614895304,0.12025426647434656,-0.0515072979548532,-0.1041533119882579,0.05980073492135,-0.6055671650500539,0.7163520541687003,0.8929218807280493,0.14849657947799014,-0.2603011252365942
7Networks_RH_SomMot_1,-0.713805742023544,-0.14665611255169259,-0.6570951603854321,-0.301315221450981,-0.750120002960275,0.4998778676212564,-0.01891193582767952,-0.3532615430686209,3.9091364139127694e-05,0.5498458924788102,-0.24443621363683726,0.9034023118935328,-0.9738039182658678,0.5703063771644303,-0.024167330591451344,-0.5660060203442584,-0.055709385258037196,-0.36821553215118674,0.19443805633178865,0.7703991406023168,-0.7675588536343689,-1.1391744562538226,0.8268002723129794,0.9032122449309101,-0.11158209020388153,-0.5032965888086891,-0.8290941980345249,0.3480937928666464,0.5928596751478878,0.17675368953241122,0.1486838076499715,-0.35093298052741917,-0.5595197434275514,-0.08270113744368297,0.5481381026201524,0.15358139005667007,-0.6640341855582397,0.1831183711862457,-0.3436515637698818,0.054774411509363,-0.5175537167458639,-0.11981192439930628,-0.11083538362950701,-0.8036526560796697,-0.7375502647084767,0.7067560745923508,-0.8541438208347781,0.6154918926179042,0.057404458782172214,-0.5655394563087802,-0.4976678484841301,2.385392624753396,-0.7089030666542465,-0.7315046104394787,-0.6979055622684033,-0.670582716025201,-0.3649731346743958,1.5762929383445656,0.8140456247932443,-0.342181423403313,6.327593069420288,1.039967250334156,0.346988650085652,-0.28285956456686145,0.04991329936896629,0.9208521796220918,-1.4097698513176207,-0.20738413200282618,0.04505316555798233,0.29897880077339706,-0.3744995591959048,-0.04882470098070215,0.7139567869881289,1.0906337712944716,2.6048794310726957,0.03337593499467036,-0.17122992407544038,-0.6406466175854711,1.734380584108124,2.282022998377436,0.017259747899389055,-0.35168481376626454,-0.4910711173381537,0.005002035979790625,-0.7308607261261854,0.06139232263409039,-0.44917047783987296,0.44317484964012716,-0.590294014908847,-0.5891345310012716,-0.17007166570503338,0.03506475747715901,-0.33246892181738347,-0.48199228373628006,1.070765747456145,-1.5717593422188578,-0.6306463386593347,-0.39783945055460024,0.2329538568307737,0.41187087318554905,-0.00510437362933275,0.30483462986503196,0.22898796340700464,-0.09735113133870113,-0.1195018399167382,-0.5108511895828555,3.3091655941964824,3.0945788484681387,-0.07897731809877068,-0.15940900554363027,-0.6870016172878154,-0.2815601629456987,-0.12700719102225705,-0.5184444418228503,1.3600607622022014,-0.44271743317245404,-0.7058066918966661,-0.29890183586870095,0.8229518601910046,0.01996035519226487,-0.06463422109889819,0.31287538192786307,-0.037420369759464125,-0.9536387160410328
7Networks_RH_SomMot_2,-1.1090266151071573,-0.586999179367097,-0.29676121729516997,0.4686911658784888,1.3080499709642444,0.6807172615377428,-0.3307521841527116,-0.08910030100146908,0.10405983446514883,0.9681274088324301,-0.2933351753594571,0.21227855607399654,-0.9631167968458251,-0.2391455164014099,-0.038287526793977344,0.4437306514898036,0.47621665550759357,-0.7322174114182726,0.03583408285183979,0.8666789519561123,0.25982182619651434,0.48383032876277765,0.29372939110855945,0.2827680484857035,0.5919139442852759,-0.123562380910024,-0.8554663854434407,0.30567250428666776,0.7956590239367479,0.7425036790192117,0.16304010186592646,0.3416038058945209,-0.3376330417133788,-0.048621085710542765,-0.0013154939466280967,0.13108263328765288,-0.6637387173994227,0.2584603601751133,-0.4647072995683738,0.9961319091110387,-0.2889932472866147,-0.07093171586540158,0.047781210171467324,-0.588376674746017,-0.19558838038676496,0.8380206693438349,-0.8981374729454938,1.0129136520268107,-0.5315943544165889,-0.09984582144966898,0.08582034834746194,0.18146487613329723,-1.0717331757406319,-0.665592267435951,-0.3620401740981478,-0.8743107649024017,-0.2568351153884138,-0.9636331554782247,-0.056145271617529406,0.19562686683593183,0.9724053481447394,0.7861586727650481,0.2657724193054227,-0.04356879052658915,-0.04972887908461955,-0.37797547052073943,-1.0248655128959356,-0.4840563334694371,0.831638802885323,0.34979604091170124,-0.628285468978048,-0.7682156402499475,0.5512267022532482,0.8361061222728355,1.6742811107065045,-0.6395835354981967,-0.037195517598310496,-0.7094826544281305,7.262990742263208,1.1295973862777902,-0.3881607271561116,-0.7607388172053674,0.10740768716497255,-0.7078092028679395,-0.6045410125264327,-0.49172086393825865,-0.5657995038751288,0.33498636531332865,0.2642520290998116,-0.15200312661253676,0.08240676569253055,0.20951215250385916,-0.36194135304352326,-0.31914563438603577,-0.03976374572370203,-0.4475580084109211,-0.561654840856859,0.4777344948795483,0.20950349116182343,-0.01962634973061292,0.16521621474396858,-0.31812541963180235,-0.08319771360045677,0.3298571063313209,-0.6094453129520455,-1.054895390984641,0.4810829025966038,1.4254239257942807,-0.16686331258479215,0.028009454206553003,0.12767352950242347,0.3310973672998934,0.32194288898699824,0.046957567174475356,0.5954840784975427,0.05888304512700198,-0.22936439205954837,-0.06704965725765694,0.5864397840465879,-0.1667964469440201,0.40651199503224755,0.3249247436659109,-0.4636572337936129,-0.652531796004587
7Networks_RH_SomMot_3,-0.13341411802925163,-0.8232446395474877,-0.6838386950012374,0.35568478384798335,-0.38048322047743577,0.4586306572580712,-0.20191589078745267,-0.5366366180669904,-0.3550692341333187,0.4206057159740576,0.027511468663481684,0.3306023351996809,-0.48461289023222726,-0.25927554815443893,0.34088764220370776,0.28418213726260216,0.13264151462940763,-0.4144313598607361,0.11978359223607621,1.014333702658579,-0.3672056350711355,-0.1515328514631787,0.19724019973491352,0.5383430977825078,-0.17396577163729707,-0.14945908351968268,-0.5518417088674444,-0.1440638236212176,-0.35434091101982684,0.16964611505058397,0.7201375363850921,0.11983249152227345,-0.5490265226053325,0.38110939613698325,0.15171697167683834,-0.2259151387976109,-0.21021027193387545,-0.06503537236864969,-0.2807407791546942,-0.5990393140473679,-0.43026652946738153,0.07424249963918843,-0.1675404113064868,-0.15268136005746213,-0.7241011476840744,0.5717430681906308,-0.30117129494903416,1.3085437528937307,-0.3028060023107875,-0.11192949871313661,-0.5210061915304092,0.75512562237989,-0.7555504747124651,-0.7724979695249115,-0.06662935820144858,-0.8160248337409272,-0.162275994252523,0.025353250418353887,-0.08201364482997774,-0.41387345850411955,1.8232948936069326,0.2712532706255195,0.15109454154083493,0.14845565290803336,0.16239702302708792,0.021383579058893164,-0.889313895317524,-0.6358098297519202,0.1130215850041446,-0.14340721766877865,-0.5605690729194417,-0.2106152649523588,0.7479866402899437,1.826504117398773,1.1614445815788834,0.623870301582238,0.0012130029073936755,-0.5771460875942104,4.815085489615056,0.9754720949648562,0.10848151857405547,-0.7867275600518581,-0.27364862340462226,-0.060562357055898526,-0.5162373654588824,-0.0958181229069244,-0.9153163205284316,-0.07072260501134268,0.07654708854519307,-0.36053018652307833,0.29822226042104333,0.05932325318066579,-0.40646963399878694,-0.6615300466321172,0.8828907689077632,-1.0475475391529347,-0.46951898528489466,-0.15899479569109268,0.14228440172725262,0.06255087268928963,-0.3473160198513639,-0.47383680634030584,-0.30253002482547786,-0.2395831820345464,-0.543034526865113,-0.5945047651157381,1.1740736006881538,3.0306065674266165,0.04952352941072162,0.00534399402805557,-0.9602462127506105,0.299443882035408,0.02889479777607361,-0.08109818934407584,0.6302345563652906,0.0074678041226743895,-0.627770585089971,-0.05020009181944123,0.28675758584234234,0.43106092874288476,0.3035584647954236,0.21392102221879092,-0.20586112553708363,-0.36489213859061564
7Networks_RH_SomMot_4,0.9993413571946242,-0.3996533822834991,-0.14758174642388464,-0.21245037137891948,-0.6283670854681763,-0.6028727470208342,0.11033360185838804,-0.7496679165681034,-0.3856329137497991,-0.31308778800358744,-0.5364149532097229,-0.09793196600921898,-0.4639316565205788,0.1970659750979863,0.17300391622717395,0.12657641315125032,-0.14846287438646852,0.24566934327949638,-0.2044024971802914,0.9718234179318137,-0.5748340031993461,-0.8801868447682348,-0.28781909586556287,0.07226594998814538,-0.43402606144521105,-0.11579676385306277,-0.21636128336800148,0.3861135246071879,-0.7623704597325935,-0.3927008572186429,0.4987289682494287,-0.023048223860935156,0.32135218776196023,-0.5122035959772296,0.1656381871900059,0.23299305931827927,-0.7273254078384704,0.5146749314246342,-0.020572005326165,-0.8077867854471951,0.21926382153794607,-0.10736247816478918,0.3632960748301366,-0.19306549577042487,-0.5659003721662506,0.6920314622468493,-0.37367161232751617,0.3234142339772352,0.23005677368991234,-0.20904959463253797,-0.4710417780014164,-0.031227188553728177,-0.4920867947520554,-0.18322155333350515,-0.6448924120274468,-1.2019905769034995,0.02481387949151515,1.5332179983691767,0.05288811192098031,0.2538494033653643,0.718693167926393,-0.2413980446367293,-0.5574176469263636,0.5207457072931987,-0.2520448433339775,0.15935681642089716,-0.7509506104099157,-0.6264162029222868,-0.10015907107139699,-0.3035562598113828,-0.5128411929324982,-0.2205892469789944,2.594168330001021,3.178853152468871,0.3846991954673029,3.1391293984502036,0.11102504582858949,-0.29761707851368663,0.09240879617099171,0.11404932945121352,0.8917446106257597,-0.5905220820645721,-0.2360638075929259,1.1522752248599208,-0.5844213388394098,0.2855050550227943,-1.08099100829318,0.6883728664783053,0.07173202018093686,-0.20755704244038042,-0.026997519590976352,0.31523425290100954,-0.12323827862052666,-0.5742233863659444,1.439632675698391,-0.5145466814447054,-0.36016747565483037,-0.4412815434218279,-0.5787205392660217,-0.3111821449755315,-0.0054574457260074824,-0.1935496234960393,0.770508569558043,-0.19309986689735878,-0.3597563038376131,-0.6104160310811777,0.9361912872215076,6.263138538937531,0.2688291585083197,0.09694712739694798,-0.6426521262572736,-0.2080916797814921,-0.385825680207787,-0.08518728882009696,0.13840494404151152,-0.48573809053533634,-0.3931964359112431,-0.3912497393165887,-0.2688343497312868,0.7179654789209622,0.1950185625776128,0.15709713976375908,-0.2186015792137243,-0.5245523450093263
